Time,Stock_ID,Volume,Open,High,Low,Close,Foreign_Net_Volume,Domestic_Net_Volume,Net_Margin
2018-12-18,6670,8059.15,170.0,176.5,162.5,163.0,106.0,800.0,0.0
2018-12-19,6670,5089.49,168.0,172.0,167.0,171.0,-68.0,135.0,0.0
2018-12-20,6670,3272.82,169.0,170.5,163.0,164.5,16.0,0.0,0.0
2018-12-21,6670,3471.23,164.0,171.5,164.0,171.0,-49.0,7.0,0.0
2018-12-22,6670,2752.42,170.0,172.5,169.0,172.5,0.0,0.0,0.0
2018-12-24,6670,1692.02,172.5,172.5,170.5,171.5,-49.0,380.0,0.0
2018-12-25,6670,2795.28,168.0,169.0,158.0,165.0,-13.0,0.0,0.0
2018-12-26,6670,2042.69,164.0,165.0,158.0,158.0,5.0,0.0,0.0
2018-12-27,6670,3000.15,162.0,162.5,153.0,159.5,-260.0,14.0,0.0
2018-12-28,6670,1987.8,160.5,162.5,157.5,159.5,7.0,5.0,0.0
2019-01-02,6670,810.44,160.0,160.0,157.0,157.0,6.0,3.0,0.0
2019-01-03,6670,1263.37,156.0,160.5,155.5,159.0,35.0,1.0,0.0
2019-01-04,6670,1589.5,157.5,162.5,154.0,162.5,8.0,2.0,0.0
2019-01-07,6670,1268.92,162.5,164.0,160.0,161.5,2.0,4.0,0.0
2019-01-08,6670,842.28,162.0,162.5,159.5,160.0,26.0,4.0,0.0
2019-01-09,6670,1144.02,161.0,162.0,159.0,160.5,129.74,3.0,0.0
2019-01-10,6670,1163.0,158.0,158.5,155.5,157.5,21.0,1.0,0.0
2019-01-11,6670,808.77,158.0,158.0,155.0,156.0,-26.0,0.0,0.0
2019-01-14,6670,1594.76,156.5,156.5,150.0,150.5,21.0,2.0,0.0
2019-01-15,6670,2238.28,150.5,151.5,144.5,148.5,6.0,-470.0,0.0
2019-01-16,6670,1168.1,146.0,147.0,144.5,145.0,9.0,-356.0,0.0
2019-01-17,6670,1002.4,146.0,151.0,146.0,148.0,10.0,4.0,0.0
2019-01-18,6670,570.38,148.0,150.0,146.0,149.0,64.0,1.0,0.0
2019-01-21,6670,327.7,149.0,150.0,148.0,148.5,50.0,2.0,0.0
2019-01-22,6670,468.7,148.5,149.0,146.0,146.0,50.0,-141.0,0.0
2019-01-23,6670,373.42,146.0,148.0,145.0,147.5,35.0,0.0,0.0
2019-01-24,6670,375.31,147.5,149.0,147.0,148.5,35.0,0.0,0.0
2019-01-25,6670,397.2,148.5,148.5,147.0,147.5,8.0,0.0,0.0
2019-01-28,6670,374.77,147.5,148.0,146.5,146.5,14.0,20.0,0.0
2019-01-29,6670,380.61,147.5,149.5,146.0,148.5,7.43,45.0,0.0
2019-01-30,6670,276.51,148.0,148.5,147.0,148.0,-1.0,0.0,0.0
2019-02-11,6670,382.54,148.5,150.0,147.5,149.5,46.0,0.0,0.0
2019-02-12,6670,736.96,149.5,153.0,149.0,152.5,26.0,2.0,0.0
2019-02-13,6670,1441.1,153.0,159.0,152.0,157.0,-75.82,50.0,0.0
2019-02-14,6670,945.54,155.0,157.0,154.0,154.5,-30.0,0.0,0.0
2019-02-15,6670,636.2,155.0,155.0,151.0,152.0,-2.0,-201.0,0.0
