Time,Stock_ID,Volume,Open,High,Low,Close,Foreign_Net_Volume,Domestic_Net_Volume,Net_Margin
2016-01-04,6144,2.0,8.88,9.16,8.88,9.16,0.0,0.0,0.0
2016-01-07,6144,3.0,8.6,8.93,8.6,8.93,0.0,0.0,0.0
2016-01-08,6144,7.0,8.45,8.82,8.44,8.82,0.0,0.0,0.0
2016-01-11,6144,13.0,8.79,9.12,8.79,9.12,0.0,0.0,0.0
2016-01-12,6144,55.0,8.22,8.98,8.21,8.98,5.0,0.0,0.0
2016-01-13,6144,5.0,8.49,8.6,8.49,8.6,0.0,0.0,0.0
2016-01-14,6144,4.0,8.32,8.56,8.22,8.22,0.0,0.0,0.0
2016-01-15,6144,1.0,8.85,8.85,8.85,8.85,0.0,0.0,0.0
2016-01-18,6144,3.0,8.47,8.79,8.47,8.79,0.0,0.0,0.0
2016-01-19,6144,1.0,8.86,8.86,8.86,8.86,0.0,0.0,0.0
2016-01-21,6144,1.0,8.75,8.75,8.75,8.75,0.0,0.0,0.0
2016-01-22,6144,10.0,8.36,8.73,8.33,8.73,0.0,0.0,0.0
2016-01-25,6144,2.0,7.9,8.72,7.9,8.72,1.0,0.0,0.0
2016-01-28,6144,2.0,8.26,8.64,8.26,8.64,0.0,0.0,0.0
2016-01-29,6144,2.0,8.1,8.65,8.1,8.65,0.0,0.0,0.0
2016-01-30,6144,1.0,8.77,8.77,8.77,8.77,0.0,0.0,0.0
2016-02-03,6144,1.0,8.77,8.77,8.77,8.77,0.0,0.0,0.0
2016-02-15,6144,1.0,9.6,9.6,9.6,9.6,0.0,0.0,0.0
2016-02-17,6144,1.0,9.29,9.29,9.29,9.29,0.0,0.0,0.0
2016-02-18,6144,15.0,8.39,8.68,8.39,8.68,2.0,0.0,0.0
2016-02-19,6144,2.0,8.9,8.9,8.87,8.87,0.0,0.0,0.0
2016-02-22,6144,8.0,8.16,8.6,8.07,8.6,0.0,0.0,0.0
2016-02-23,6144,1.0,8.87,8.87,8.87,8.87,0.0,0.0,0.0
2016-02-24,6144,4.0,8.37,8.67,8.02,8.67,0.0,0.0,0.0
2016-02-25,6144,1.0,8.74,8.74,8.74,8.74,0.0,0.0,0.0
2016-03-01,6144,5.0,8.2,8.55,8.12,8.55,0.0,0.0,0.0
2016-03-02,6144,1.0,8.28,8.28,8.28,8.28,0.0,0.0,0.0
2016-03-03,6144,3.0,8.45,8.45,8.05,8.44,0.0,0.0,0.0
2016-03-04,6144,2.0,8.43,8.43,8.4,8.4,0.0,0.0,0.0
2016-03-07,6144,4.0,8.67,8.67,8.22,8.48,0.0,0.0,0.0
2016-03-08,6144,3.0,8.24,8.5,8.24,8.5,0.0,0.0,0.0
2016-03-11,6144,3.0,8.19,8.6,8.19,8.6,0.0,0.0,0.0
2016-03-14,6144,6.0,8.5,8.88,8.5,8.88,0.0,0.0,0.0
2016-03-15,6144,14.0,8.86,9.18,8.86,8.87,0.0,0.0,0.0
2016-03-16,6144,15.0,8.77,9.05,8.21,9.05,4.0,0.0,0.0
2016-03-17,6144,15.0,8.5,8.85,8.3,8.85,2.0,0.0,0.0
2016-03-21,6144,24.0,9.57,9.57,8.7,9.16,0.0,0.0,0.0
2016-03-22,6144,13.0,9.05,9.1,8.6,9.1,0.0,0.0,0.0
2016-03-23,6144,9.0,8.97,8.98,8.6,8.87,0.0,0.0,0.0
2016-03-24,6144,14.0,8.7,8.8,8.3,8.8,0.0,0.0,0.0
2016-03-25,6144,3.0,8.51,8.64,8.51,8.64,0.0,0.0,0.0
2016-03-28,6144,3.0,8.75,8.98,8.75,8.98,0.0,0.0,0.0
2016-03-29,6144,5.0,8.41,8.9,8.41,8.9,1.0,0.0,0.0
2016-03-31,6144,12.0,8.89,8.89,8.43,8.8,0.0,0.0,0.0
2016-04-06,6144,8.0,8.38,8.79,8.38,8.79,0.0,0.0,0.0
2016-04-07,6144,34.0,8.41,8.86,8.41,8.86,0.0,0.0,0.0
2016-04-13,6144,5.0,8.76,8.76,8.42,8.42,0.0,0.0,0.0
2016-04-14,6144,1.0,8.73,8.73,8.73,8.73,0.0,0.0,0.0
2016-04-18,6144,8.0,8.31,8.31,8.01,8.29,0.0,0.0,0.0
2016-04-19,6144,1.0,8.27,8.27,8.27,8.27,0.0,0.0,0.0
2016-04-20,6144,1.0,8.53,8.53,8.53,8.53,0.0,0.0,0.0
2016-04-22,6144,6.0,8.0,8.39,8.0,8.39,0.0,0.0,0.0
2016-05-04,6144,1.0,8.5,8.5,8.5,8.5,0.0,0.0,0.0
2016-05-11,6144,1.0,8.38,8.38,8.38,8.38,0.0,0.0,0.0
2016-05-12,6144,1.0,8.47,8.47,8.47,8.47,0.0,0.0,0.0
2016-05-16,6144,1.0,8.46,8.46,8.46,8.46,0.0,0.0,0.0
2016-05-23,6144,6.0,8.6,8.6,7.7,8.39,0.0,0.0,0.0
2016-05-24,6144,4.0,8.51,8.51,8.02,8.35,0.0,0.0,0.0
2016-05-25,6144,1.0,8.57,8.57,8.57,8.57,0.0,0.0,0.0
2016-05-26,6144,10.0,8.5,8.5,8.5,8.5,-10.0,0.0,0.0
2016-05-27,6144,10.0,8.4,8.4,8.4,8.4,-10.0,0.0,0.0
2016-05-30,6144,18.0,8.55,8.55,8.05,8.34,-10.0,0.0,0.0
2016-05-31,6144,10.0,8.4,8.4,8.4,8.4,-8.0,0.0,0.0
2016-06-01,6144,11.0,8.55,8.55,8.5,8.5,-10.0,0.0,0.0
2016-06-02,6144,12.0,8.4,8.47,8.4,8.47,-10.0,0.0,0.0
2016-06-03,6144,12.0,8.58,8.58,8.4,8.52,-10.0,0.0,0.0
2016-06-04,6144,23.0,8.4,8.4,8.4,8.4,-14.0,0.0,0.0
2016-06-06,6144,12.0,8.56,8.56,8.3,8.52,-10.0,0.0,0.0
2016-06-08,6144,1.0,8.57,8.57,8.57,8.57,0.0,0.0,0.0
2016-06-13,6144,11.0,8.2,8.47,8.2,8.47,-10.0,0.0,0.0
2016-06-14,6144,12.0,8.56,8.56,8.3,8.52,-10.0,0.0,0.0
2016-06-15,6144,21.0,8.3,8.49,8.3,8.49,-20.0,0.0,0.0
2016-06-16,6144,9.0,8.56,8.56,8.12,8.12,0.0,0.0,0.0
2016-06-17,6144,36.0,8.22,8.22,8.2,8.21,-30.0,0.0,0.0
2016-06-21,6144,36.0,8.05,8.28,8.05,8.28,-30.0,0.0,0.0
2016-06-22,6144,10.0,8.28,8.28,8.28,8.28,0.0,0.0,0.0
2016-06-23,6144,2.0,8.48,8.48,8.48,8.48,0.0,0.0,0.0
2016-06-27,6144,3.0,7.87,8.29,7.87,8.1,0.0,0.0,0.0
2016-06-28,6144,1.0,8.43,8.43,8.43,8.43,0.0,0.0,0.0
2016-06-30,6144,2.0,8.53,8.53,8.53,8.53,0.0,0.0,0.0
2016-07-01,6144,31.0,8.2,8.35,8.2,8.35,-30.0,0.0,0.0
2016-07-04,6144,1.0,8.54,8.54,8.54,8.54,0.0,0.0,0.0
2016-07-06,6144,1.0,8.5,8.5,8.5,8.5,0.0,0.0,0.0
2016-07-12,6144,56.0,8.0,8.3,7.57,7.94,0.0,0.0,0.0
2016-07-13,6144,54.0,7.9,8.21,7.57,8.21,-32.0,0.0,0.0
2016-07-14,6144,1.0,8.29,8.29,8.29,8.29,0.0,0.0,0.0
2016-07-19,6144,61.0,8.0,8.28,8.0,8.28,-60.0,0.0,0.0
2016-07-29,6144,41.0,8.0,8.16,8.0,8.16,-23.0,0.0,0.0
2016-08-03,6144,1.0,8.28,8.28,8.28,8.28,0.0,0.0,0.0
2016-08-05,6144,41.0,7.9,8.14,7.9,8.14,-40.0,0.0,0.0
2016-08-10,6144,2.0,7.91,7.91,7.9,7.9,0.0,0.0,0.0
2016-08-11,6144,1.0,8.07,8.07,8.07,8.07,0.0,0.0,0.0
2016-08-12,6144,42.0,7.8,8.3,7.8,8.3,-29.0,0.0,0.0
2016-08-15,6144,8.0,8.29,8.95,8.29,8.95,-2.0,0.0,0.0
2016-08-16,6144,19.0,8.3,8.59,8.29,8.59,-10.0,0.0,0.0
2016-08-17,6144,33.0,8.44,8.56,8.44,8.56,-10.0,0.0,0.0
2016-08-18,6144,1.0,8.88,8.88,8.88,8.88,0.0,0.0,0.0
2016-08-19,6144,2.0,9.5,9.5,8.6,8.6,0.0,0.0,0.0
2016-08-25,6144,2.0,9.4,9.4,9.4,9.4,0.0,0.0,0.0
2016-08-26,6144,6.0,8.7,8.7,8.6,8.7,0.0,0.0,0.0
2016-08-29,6144,65.0,8.4,8.7,7.9,8.65,-60.0,0.0,0.0
2016-08-30,6144,18.0,8.11,8.62,8.11,8.57,-6.0,0.0,0.0
2016-08-31,6144,20.0,8.55,8.7,8.51,8.7,-5.0,0.0,0.0
2016-09-01,6144,1.0,9.2,9.2,9.2,9.2,0.0,0.0,0.0
2016-09-02,6144,12.0,8.28,8.81,8.28,8.8,0.0,0.0,0.0
2016-09-05,6144,3.0,9.12,9.17,9.12,9.17,-2.0,0.0,0.0
2016-09-07,6144,2.0,8.3,9.04,8.3,9.04,0.0,0.0,0.0
2016-09-08,6144,38.0,9.27,9.55,9.27,9.55,-13.0,0.0,0.0
2016-09-09,6144,1.0,9.5,9.5,9.5,9.5,0.0,0.0,0.0
2016-09-10,6144,1.0,9.85,9.85,9.85,9.85,0.0,0.0,0.0
2016-09-12,6144,7.0,8.9,9.39,8.9,9.39,0.0,0.0,0.0
