Time,Stock_ID,Volume,Open,High,Low,Close,Foreign_Net_Volume,Domestic_Net_Volume,Net_Margin
2019-12-26,6697,1568.0,50.6,51.8,47.8,47.95,0.0,0.0,0.0
2019-12-27,6697,717.0,47.5,47.5,44.65,45.05,0.0,0.0,0.0
2019-12-30,6697,325.0,44.6,45.5,43.7,43.9,2.0,0.0,0.0
2019-12-31,6697,217.0,44.3,44.35,43.0,43.1,-2.0,0.0,0.0
2020-01-02,6697,157.0,43.2,44.0,43.15,43.5,0.0,0.0,0.0
2020-01-03,6697,345.0,43.5,43.5,41.5,41.5,0.0,0.0,0.0
2020-01-06,6697,296.0,40.7,40.8,38.75,39.3,0.0,0.0,0.0
2020-01-07,6697,116.0,39.3,39.3,38.3,38.6,0.0,0.0,0.0
2020-01-08,6697,128.0,39.0,39.95,39.0,39.1,0.0,0.0,0.0
2020-01-09,6697,51.0,39.0,39.5,38.85,39.2,0.0,0.0,0.0
2020-01-10,6697,56.0,39.2,39.25,38.65,38.65,0.0,0.0,0.0
2020-01-13,6697,81.0,38.8,39.95,38.8,39.4,6.0,0.0,0.0
2020-01-14,6697,121.0,39.5,40.3,39.5,40.3,5.0,0.0,0.0
2020-01-15,6697,111.0,40.35,40.8,40.1,40.55,1.0,0.0,0.0
2020-01-16,6697,80.0,40.65,40.65,40.2,40.2,0.0,0.0,0.0
2020-01-17,6697,71.0,40.25,40.25,39.5,39.9,-10.0,0.0,0.0
2020-01-20,6697,57.0,39.9,39.95,39.2,39.3,0.0,0.0,0.0
2020-01-30,6697,131.0,37.0,37.0,35.4,35.4,-1.0,0.0,0.0
2020-01-31,6697,74.0,35.8,35.8,34.2,34.3,3.0,0.0,0.0
2020-02-03,6697,117.0,33.4,33.5,32.0,32.3,23.0,0.0,0.0
2020-02-04,6697,85.0,33.5,34.0,33.0,33.45,8.0,0.0,0.0
2020-02-05,6697,41.0,33.45,34.25,33.45,33.65,4.0,0.0,0.0
2020-02-06,6697,212.0,34.0,37.0,33.9,37.0,2.0,0.0,0.0
2020-02-07,6697,240.0,36.95,39.45,36.5,37.4,-15.0,0.0,0.0
2020-02-10,6697,644.0,41.1,41.1,40.5,41.1,1.0,0.0,0.0
2020-02-11,6697,297.0,41.0,41.2,40.1,40.3,-13.0,0.0,0.0
2020-02-12,6697,346.0,41.0,42.95,40.75,41.55,-4.0,0.0,0.0
2020-02-13,6697,213.0,42.8,42.8,41.1,41.3,-10.0,0.0,0.0
2020-02-14,6697,211.0,41.3,41.3,40.05,40.45,0.0,0.0,0.0
2020-02-17,6697,179.0,40.6,41.65,40.6,41.2,4.0,0.0,0.0
2020-02-18,6697,147.0,42.1,42.1,40.6,40.65,-2.0,0.0,0.0
2020-02-19,6697,54.0,41.1,41.1,40.5,40.75,3.0,0.0,0.0
2020-02-20,6697,75.0,41.1,41.3,40.7,41.05,4.0,0.0,0.0
2020-02-21,6697,67.0,40.9,41.45,40.8,41.0,7.0,0.0,0.0
2020-02-24,6697,66.0,41.0,41.6,40.45,41.6,6.0,0.0,0.0
2020-02-25,6697,93.0,41.0,41.5,40.5,41.0,-1.0,0.0,0.0
2020-02-26,6697,171.0,41.0,41.0,39.65,39.85,-7.0,0.0,0.0
2020-02-27,6697,141.0,39.2,40.0,38.85,38.9,-3.0,0.0,0.0
2020-03-02,6697,192.0,36.9,37.95,36.9,37.4,14.0,0.0,0.0
2020-03-03,6697,56.0,38.6,38.6,37.5,37.95,-8.0,0.0,0.0
2020-03-04,6697,21.0,37.9,38.25,37.8,38.2,-1.0,0.0,0.0
2020-03-05,6697,52.0,39.0,39.0,37.9,38.4,6.0,0.0,0.0
2020-03-06,6697,60.0,38.9,39.7,38.15,39.1,4.0,0.0,0.0
2020-03-09,6697,149.0,38.2,38.2,36.7,37.1,1.0,0.0,0.0
2020-03-10,6697,67.0,35.55,36.95,35.55,36.8,-2.0,0.0,0.0
2020-03-11,6697,77.0,36.85,37.6,36.35,36.4,-15.0,0.0,0.0
2020-03-12,6697,124.0,36.2,36.2,34.0,34.0,3.0,0.0,0.0
2020-03-13,6697,211.0,33.0,33.05,30.6,32.55,17.0,0.0,0.0
2020-03-16,6697,32.0,32.4,32.4,30.8,31.0,-4.0,0.0,0.0
2020-03-17,6697,60.0,30.6,31.75,30.6,31.35,-5.0,0.0,0.0
2020-03-18,6697,61.0,31.15,31.8,30.05,30.05,-7.0,0.0,0.0
2020-03-19,6697,73.0,30.4,30.4,27.2,27.25,1.0,0.0,0.0
2020-03-20,6697,64.0,29.65,29.65,27.8,29.1,-2.0,0.0,0.0
2020-03-23,6697,28.0,27.4,28.3,27.4,28.25,0.0,0.0,0.0
2020-03-24,6697,69.0,29.9,31.0,29.9,31.0,0.0,0.0,0.0
2020-03-25,6697,93.0,32.15,33.5,32.0,32.5,-11.0,0.0,0.0
2020-03-26,6697,28.0,32.5,32.5,31.55,31.85,0.0,0.0,0.0
2020-03-27,6697,50.0,32.55,32.55,31.85,31.9,-1.0,0.0,0.0
2020-03-30,6697,29.0,31.0,31.9,30.4,31.85,1.0,0.0,0.0
2020-03-31,6697,33.0,31.4,32.35,31.4,32.15,-1.0,0.0,0.0
2020-04-01,6697,37.0,31.1,32.25,31.1,32.2,1.0,0.0,0.0
2020-04-06,6697,43.0,32.6,32.65,32.2,32.6,1.0,0.0,0.0
2020-04-07,6697,55.0,33.5,33.5,32.75,33.0,1.0,0.0,0.0
2020-04-08,6697,96.0,32.8,35.9,32.6,34.75,7.0,0.0,0.0
2020-04-09,6697,65.0,34.85,35.8,34.5,34.7,-5.0,0.0,0.0
2020-04-10,6697,75.0,34.9,35.6,34.8,35.35,4.0,0.0,0.0
2020-04-13,6697,82.0,35.6,36.5,34.9,35.7,0.0,0.0,0.0
2020-04-14,6697,64.0,35.95,36.4,35.5,35.5,0.0,0.0,0.0
2020-04-15,6697,69.0,36.2,36.25,35.5,35.5,2.0,0.0,0.0
2020-04-16,6697,61.0,35.3,36.45,35.2,36.35,8.0,0.0,0.0
2020-04-17,6697,150.0,36.5,38.4,36.45,36.6,-10.0,0.0,0.0
2020-04-20,6697,51.0,37.4,38.0,36.65,37.75,2.0,0.0,0.0
2020-04-21,6697,68.0,37.75,38.35,36.55,36.7,1.0,0.0,0.0
2020-04-22,6697,28.0,37.05,37.4,36.35,37.2,1.0,0.0,0.0
2020-04-23,6697,41.0,37.2,37.8,36.6,37.2,-1.0,0.0,0.0
2020-04-24,6697,22.0,36.7,37.3,36.35,37.0,5.0,0.0,0.0
2020-04-27,6697,107.0,37.7,37.7,37.1,37.5,9.0,0.0,0.0
2020-04-28,6697,46.0,38.1,38.1,37.2,37.35,-2.0,0.0,0.0
2020-04-29,6697,92.0,37.5,37.9,37.2,37.8,7.0,0.0,0.0
2020-04-30,6697,198.0,38.4,40.6,38.3,40.55,14.0,0.0,0.0
2020-05-04,6697,158.0,40.4,42.0,39.0,41.3,-4.0,0.0,0.0
2020-05-05,6697,98.0,41.5,42.0,40.2,40.5,1.0,0.0,0.0
2020-05-06,6697,78.0,41.0,41.8,40.55,41.05,-5.0,0.0,0.0
2020-05-07,6697,47.0,41.05,41.45,40.7,41.0,2.0,0.0,0.0
2020-05-08,6697,85.0,41.2,41.65,40.3,41.0,-5.0,0.0,0.0
2020-05-11,6697,94.0,41.9,41.9,40.7,41.0,-1.0,0.0,0.0
2020-05-12,6697,151.0,41.0,41.0,39.4,39.45,2.0,0.0,0.0
2020-05-13,6697,57.0,39.9,39.9,38.0,38.65,4.0,0.0,0.0
2020-05-14,6697,82.0,37.65,38.95,37.65,37.65,-1.0,0.0,0.0
2020-05-15,6697,18.0,38.2,38.2,37.45,37.65,-3.0,0.0,0.0
2020-05-18,6697,122.0,41.4,41.4,37.65,38.55,-4.0,0.0,0.0
2020-05-19,6697,197.0,39.5,41.0,38.65,40.9,12.0,0.0,0.0
2020-05-20,6697,443.0,41.2,42.5,40.9,42.5,5.0,0.0,0.0
2020-05-21,6697,1064.0,43.8,46.75,43.8,46.75,-2.0,0.0,0.0
2020-05-22,6697,1053.0,45.8,49.45,45.5,49.4,-11.0,0.0,0.0
2020-05-25,6697,1118.0,50.0,51.0,48.0,49.35,-17.0,0.0,0.0
2020-05-26,6697,515.0,49.35,49.45,46.95,47.5,-1.0,0.0,0.0
2020-05-27,6697,301.0,47.5,48.0,46.0,46.0,6.0,0.0,0.0
2020-05-28,6697,203.0,46.0,47.8,44.3,45.6,2.0,0.0,0.0
2020-05-29,6697,202.0,46.0,47.8,45.2,47.3,9.0,0.0,0.0
2020-06-01,6697,297.0,47.5,48.35,47.3,48.3,9.0,0.0,0.0
2020-06-02,6697,173.0,48.3,48.6,47.7,48.3,-1.0,0.0,0.0
2020-06-03,6697,173.0,48.65,48.65,48.0,48.25,-1.0,0.0,0.0
2020-06-04,6697,1025.0,48.5,53.0,48.4,53.0,25.0,0.0,0.0
2020-06-05,6697,748.0,52.0,52.5,50.2,50.2,-62.0,0.0,0.0
2020-06-08,6697,723.0,49.2,49.3,45.5,46.2,-2.0,0.0,0.0
2020-06-09,6697,134.0,46.2,47.2,46.2,46.75,0.0,0.0,0.0
2020-06-10,6697,145.0,46.75,47.2,46.4,46.5,6.0,0.0,0.0
2020-06-11,6697,229.0,46.95,46.95,44.0,44.0,-6.0,0.0,0.0
2020-06-12,6697,239.0,42.8,44.5,41.35,44.5,25.0,0.0,0.0
2020-06-15,6697,191.0,44.5,46.5,44.5,45.2,-20.0,0.0,0.0
2020-06-16,6697,76.0,45.7,45.7,44.8,45.3,3.0,0.0,0.0
