Time,Stock_ID,Volume,Open,High,Low,Close,Foreign_Net_Volume,Domestic_Net_Volume,Net_Margin
2019-12-05,4439,1495.0,200.0,205.5,195.5,203.0,-22.0,0.0,0.0
2019-12-06,4439,1090.0,200.0,217.0,197.0,210.5,-84.0,0.0,0.0
2019-12-09,4439,720.5,210.0,215.0,208.0,208.0,-224.0,0.0,0.0
2019-12-10,4439,422.3,205.0,206.0,200.0,201.0,0.0,0.0,0.0
2019-12-11,4439,394.2,198.0,199.5,191.5,195.0,-1.0,0.0,0.0
2019-12-12,4439,230.0,194.0,205.0,194.0,196.5,0.0,0.0,0.0
2019-12-13,4439,461.01,196.5,197.0,182.0,187.0,-2.0,0.0,0.0
2019-12-16,4439,111.01,185.0,189.0,185.0,188.0,0.0,0.0,0.0
2019-12-17,4439,152.04,188.0,195.0,188.0,192.0,1.0,0.0,0.0
2019-12-18,4439,66.06,192.0,194.0,189.5,191.0,1.0,0.0,0.0
2019-12-19,4439,58.0,190.0,190.0,186.5,188.0,0.0,0.0,0.0
2019-12-20,4439,38.03,188.0,189.5,187.0,187.5,0.0,0.0,0.0
2019-12-23,4439,72.03,187.5,189.0,187.0,188.0,-2.0,0.0,0.0
2019-12-24,4439,55.0,187.5,187.5,185.0,186.0,0.0,0.0,0.0
2019-12-25,4439,25.02,186.0,187.0,186.0,187.0,-4.0,0.0,0.0
2019-12-26,4439,63.18,186.5,186.5,185.0,185.0,0.0,0.0,0.0
2019-12-27,4439,68.0,185.5,185.5,183.0,184.0,0.0,0.0,0.0
2019-12-30,4439,18.07,183.5,185.5,183.5,185.5,-2.0,0.0,0.0
2019-12-31,4439,34.0,184.0,184.0,183.5,183.5,0.0,0.0,0.0
2020-01-02,4439,50.0,184.0,184.0,182.0,183.0,-4.0,0.0,0.0
2020-01-03,4439,91.01,183.0,183.0,178.0,180.0,-1.0,0.0,0.0
2020-01-06,4439,233.01,178.0,178.0,168.5,170.0,-16.0,0.0,0.0
2020-01-07,4439,110.13,170.0,176.0,170.0,175.5,-3.0,0.0,0.0
2020-01-08,4439,41.2,173.0,174.5,171.5,172.5,-10.0,0.0,0.0
2020-01-09,4439,62.0,174.0,178.0,174.0,178.0,-4.0,0.0,0.0
2020-01-10,4439,30.0,177.0,177.0,175.0,175.0,-1.0,0.0,0.0
2020-01-13,4439,32.13,176.0,176.0,174.0,174.5,-7.0,0.0,0.0
2020-01-14,4439,49.02,174.5,176.0,172.0,172.0,-7.0,0.0,0.0
2020-01-15,4439,46.0,171.5,176.0,171.5,174.5,-3.0,0.0,0.0
2020-01-16,4439,25.0,175.0,178.0,175.0,177.0,3.0,0.0,0.0
2020-01-17,4439,373.0,177.0,177.0,175.0,175.0,-356.0,0.0,0.0
2020-01-20,4439,59.02,177.0,181.0,177.0,181.0,1.0,0.0,0.0
2020-01-30,4439,82.1,175.0,175.0,168.0,172.0,0.0,0.0,0.0
2020-01-31,4439,38.02,172.0,180.0,172.0,180.0,9.0,0.0,0.0
2020-02-03,4439,93.0,176.0,176.0,170.0,176.0,1.0,0.0,0.0
2020-02-04,4439,20.01,174.5,176.0,173.5,175.0,1.0,0.0,0.0
2020-02-05,4439,21.0,175.5,175.5,173.0,173.5,0.0,0.0,0.0
2020-02-06,4439,40.0,173.5,173.5,172.5,173.5,-1.0,0.0,0.0
2020-02-07,4439,53.1,171.5,171.5,168.5,169.5,-4.0,0.0,0.0
2020-02-10,4439,134.0,166.0,167.0,159.0,164.0,0.0,0.0,0.0
2020-02-11,4439,30.0,164.0,165.0,163.0,163.5,1.0,0.0,0.0
2020-02-12,4439,36.0,164.5,166.0,164.5,165.0,0.0,0.0,0.0
2020-02-13,4439,52.0,165.0,166.0,164.0,164.5,-2.0,0.0,0.0
2020-02-14,4439,24.0,164.0,164.5,164.0,164.5,0.0,0.0,0.0
2020-02-17,4439,59.0,164.0,166.0,161.0,162.0,0.0,0.0,0.0
2020-02-18,4439,19.03,163.0,163.0,161.5,162.0,0.0,0.0,0.0
2020-02-19,4439,27.0,162.5,163.5,162.0,162.5,0.0,0.0,0.0
2020-02-20,4439,58.0,162.5,163.0,161.5,163.0,0.0,0.0,0.0
2020-02-21,4439,37.0,163.0,163.0,160.5,161.0,0.0,0.0,0.0
2020-02-24,4439,59.0,159.0,159.0,157.0,157.0,-1.0,0.0,0.0
2020-02-25,4439,41.0,155.0,156.0,152.5,154.5,0.0,0.0,0.0
2020-02-26,4439,17.01,153.0,160.0,153.0,155.0,0.0,0.0,0.0
2020-02-27,4439,60.0,153.0,153.5,150.0,150.0,-5.0,0.0,0.0
2020-03-02,4439,53.0,148.0,152.0,145.5,151.0,10.0,0.0,0.0
2020-03-03,4439,106.01,152.5,161.0,152.5,161.0,0.0,0.0,0.0
