Time,Stock_ID,Volume,Open,High,Low,Close,Foreign_Net_Volume,Domestic_Net_Volume,Net_Margin
2016-01-04,3499,750.0,21.1,21.4,20.25,20.35,0.0,0.0,-172.0
2016-01-05,3499,1340.0,19.85,20.3,19.1,19.3,45.0,0.0,-371.0
2016-01-06,3499,1188.0,19.3,19.55,18.35,19.4,28.0,0.0,-58.0
2016-01-07,3499,1035.0,19.4,19.7,18.5,18.6,-53.0,0.0,-50.0
2016-01-08,3499,527.0,18.5,19.3,18.15,19.25,107.0,0.0,-10.0
2016-01-11,3499,1438.0,18.1,18.6,17.35,17.35,-70.0,0.0,-199.0
2016-01-12,3499,1456.0,17.5,17.6,16.45,17.0,143.0,0.0,-90.0
2016-01-13,3499,584.0,17.15,17.6,16.5,16.9,101.0,0.0,-147.0
2016-01-14,3499,984.0,16.15,16.55,15.4,15.45,80.0,0.0,-406.0
2016-01-15,3499,644.0,15.8,16.3,15.6,15.85,93.0,0.0,-85.0
2016-01-18,3499,935.0,15.6,17.4,15.45,17.4,72.0,0.0,-151.0
2016-01-19,3499,789.0,17.6,17.9,17.25,17.6,-56.0,0.0,77.0
2016-01-20,3499,498.0,17.3,17.45,16.55,16.8,-41.0,0.0,-48.0
2016-01-21,3499,401.0,16.8,17.3,16.7,16.8,22.0,0.0,-94.0
2016-01-22,3499,310.0,17.1,17.2,16.8,17.0,0.0,0.0,-79.0
2016-01-25,3499,1027.0,17.0,18.45,17.0,18.05,-3.0,0.0,107.0
2016-01-26,3499,386.0,17.8,17.8,17.35,17.5,-67.0,0.0,-27.0
2016-01-27,3499,504.0,17.75,17.9,17.15,17.35,-25.0,0.0,0.0
2016-01-28,3499,739.0,17.6,18.0,17.4,17.5,0.0,0.0,-87.0
2016-01-29,3499,301.0,17.5,17.7,17.45,17.65,-19.0,0.0,-1.0
2016-01-30,3499,356.0,18.0,18.15,17.7,17.75,0.0,0.0,66.0
2016-02-01,3499,378.0,17.7,18.0,17.55,17.6,-31.0,0.0,-35.0
2016-02-02,3499,260.0,17.75,17.8,17.35,17.35,-18.0,0.0,-1.0
2016-02-03,3499,496.0,17.25,17.35,16.5,16.6,-43.0,0.0,-115.0
2016-02-15,3499,244.0,16.0,17.0,16.0,17.0,37.0,0.0,-35.0
2016-02-16,3499,213.0,17.1,17.45,17.1,17.15,17.0,0.0,-12.0
2016-02-17,3499,295.0,17.4,17.75,17.2,17.5,15.0,0.0,-26.0
2016-02-18,3499,372.0,17.75,17.9,17.55,17.75,30.0,0.0,-4.0
2016-02-19,3499,216.0,17.8,17.9,17.5,17.6,13.0,0.0,-47.0
2016-02-22,3499,2836.0,17.8,19.35,17.7,19.35,149.0,0.0,221.0
2016-02-23,3499,2073.0,20.0,20.0,18.85,18.95,-103.0,0.0,19.0
2016-02-24,3499,665.0,18.85,18.9,18.35,18.6,-75.0,0.0,-18.0
2016-02-25,3499,737.0,18.75,19.25,18.5,18.5,-56.0,0.0,-146.0
2016-02-26,3499,363.0,19.0,19.0,18.4,18.4,-23.0,0.0,10.0
2016-03-01,3499,244.0,18.4,18.7,18.4,18.45,15.0,0.0,13.0
2016-03-02,3499,837.0,18.8,19.15,18.55,19.0,17.0,0.0,-8.0
2016-03-03,3499,392.0,19.1,19.15,18.5,18.7,-17.0,0.0,-41.0
2016-03-04,3499,261.0,18.6,19.0,18.6,18.7,33.0,0.0,20.0
2016-03-07,3499,303.0,19.0,19.0,18.4,18.4,9.0,0.0,12.0
2016-03-08,3499,3022.0,18.55,20.2,18.55,20.15,374.0,0.0,295.0
2016-03-09,3499,1508.0,20.15,20.15,19.55,19.65,-308.0,0.0,124.0
2016-03-10,3499,1799.0,19.65,20.7,19.65,20.35,-78.0,0.0,-6.0
2016-03-11,3499,946.0,20.45,20.5,20.15,20.2,-40.0,0.0,54.0
2016-03-14,3499,777.0,20.8,20.8,20.2,20.45,-26.0,0.0,-66.0
2016-03-15,3499,1154.0,20.6,20.6,18.7,18.95,-93.0,0.0,107.0
2016-03-16,3499,574.0,19.0,19.6,18.8,19.4,87.0,0.0,58.0
2016-03-17,3499,918.0,19.7,20.15,19.4,19.4,-77.0,0.0,-26.0
2016-03-18,3499,1773.0,19.75,20.7,19.5,20.2,52.0,0.0,4.0
2016-03-21,3499,685.0,20.7,20.7,19.9,20.15,-14.0,0.0,-53.0
2016-03-22,3499,3372.0,20.4,22.15,20.25,20.85,-20.0,0.0,61.0
2016-03-23,3499,1122.0,20.8,21.0,20.25,20.3,43.0,0.0,40.0
2016-03-24,3499,802.0,20.3,20.5,19.75,20.35,-21.0,0.0,52.0
2016-03-25,3499,515.0,21.0,21.1,19.85,20.05,-41.0,0.0,30.0
2016-03-28,3499,397.0,20.05,20.35,19.8,20.0,-1.0,0.0,72.0
2016-03-29,3499,802.0,19.85,20.3,18.1,18.65,17.0,0.0,50.0
2016-03-30,3499,708.0,18.9,19.25,18.8,18.95,20.0,0.0,-260.0
2016-03-31,3499,169.0,19.0,19.1,18.55,18.9,-21.0,0.0,7.0
2016-04-01,3499,195.0,18.9,18.9,18.6,18.7,-3.0,0.0,-6.0
2016-04-06,3499,272.0,18.7,19.3,18.3,18.8,-6.0,0.0,-39.0
2016-04-07,3499,316.0,18.7,18.9,18.35,18.4,-7.0,0.0,17.0
2016-04-08,3499,320.0,18.2,18.6,18.05,18.05,-5.0,0.0,46.0
2016-04-11,3499,482.0,18.05,18.05,17.4,17.5,1.0,0.0,24.0
2016-04-12,3499,705.0,17.65,17.75,16.2,16.35,22.0,0.0,-89.0
2016-04-13,3499,449.0,16.55,17.0,16.55,16.7,12.0,0.0,-65.0
2016-04-14,3499,1409.0,17.1,18.35,17.1,17.85,88.0,0.0,78.0
2016-04-15,3499,268.0,17.85,17.85,17.45,17.55,-9.0,0.0,15.0
2016-04-18,3499,409.0,17.25,17.45,16.75,17.15,-66.0,0.0,-101.0
2016-04-19,3499,298.0,17.5,17.5,17.0,17.15,-33.0,0.0,30.0
2016-04-20,3499,170.0,17.0,17.15,16.75,16.9,-7.0,0.0,-25.0
2016-04-21,3499,233.0,17.35,17.4,17.1,17.3,0.0,0.0,1.0
2016-04-22,3499,237.0,17.3,17.4,16.75,16.9,-9.0,0.0,-74.0
2016-04-25,3499,89.0,16.75,17.2,16.7,17.0,-1.0,0.0,-9.0
2016-04-26,3499,150.0,17.0,17.0,16.85,17.0,0.0,0.0,-16.0
2016-04-27,3499,127.0,17.05,17.15,16.8,16.9,0.0,0.0,-35.0
2016-04-28,3499,156.0,17.0,17.0,16.55,16.7,0.0,0.0,-21.0
2016-04-29,3499,225.0,16.7,16.7,16.2,16.4,1.0,0.0,-78.0
2016-05-03,3499,103.0,16.6,16.6,16.25,16.25,0.0,0.0,-12.0
2016-05-04,3499,386.0,16.3,16.3,15.35,15.35,-1.0,0.0,-76.0
2016-05-05,3499,292.0,14.9,15.85,14.9,15.85,66.0,0.0,-27.0
2016-05-06,3499,100.0,15.8,16.0,15.5,15.6,-7.0,0.0,-30.0
2016-05-09,3499,100.0,15.85,15.85,15.25,15.3,-29.0,0.0,-18.0
2016-05-10,3499,174.0,15.1,15.75,14.95,15.4,14.0,0.0,34.0
2016-05-11,3499,130.0,15.6,15.6,15.05,15.05,-23.0,0.0,-17.0
2016-05-12,3499,214.0,14.7,15.35,14.7,15.0,-1.0,0.0,-10.0
2016-05-13,3499,571.0,15.0,15.0,13.5,14.05,11.0,0.0,-48.0
2016-05-16,3499,136.0,14.0,14.25,13.8,14.25,23.0,0.0,13.0
2016-05-17,3499,326.0,14.25,15.3,14.25,15.2,51.0,0.0,-56.0
2016-05-18,3499,73.0,15.25,15.25,14.9,14.9,-14.0,0.0,5.0
2016-05-19,3499,66.0,14.9,15.0,14.6,14.65,-14.0,0.0,-5.0
2016-05-20,3499,145.0,14.65,14.8,14.3,14.4,-5.0,0.0,-53.0
2016-05-23,3499,582.0,14.45,15.8,14.45,15.6,73.0,0.0,27.0
2016-05-24,3499,115.0,15.6,15.6,15.15,15.3,-2.0,0.0,21.0
2016-05-25,3499,156.0,15.35,15.75,15.35,15.45,-6.0,0.0,0.0
2016-05-26,3499,198.0,15.45,15.7,15.25,15.25,-1.0,0.0,-54.0
2016-05-27,3499,234.0,15.4,15.85,15.4,15.55,-23.0,0.0,36.0
2016-05-30,3499,90.0,15.7,15.7,15.35,15.55,4.0,0.0,-10.0
2016-05-31,3499,194.0,15.4,15.45,15.05,15.1,2.0,0.0,-37.0
2016-06-01,3499,1133.0,15.05,16.6,15.05,16.15,28.0,0.0,110.0
2016-06-02,3499,305.0,16.05,16.05,15.25,15.5,-30.0,0.0,-50.0
2016-06-03,3499,133.0,15.6,15.7,15.35,15.55,-45.0,0.0,-7.0
2016-06-04,3499,68.0,15.55,15.75,15.5,15.5,0.0,0.0,9.0
2016-06-06,3499,122.0,15.6,15.6,15.2,15.3,-9.0,0.0,25.0
2016-06-07,3499,89.0,15.2,15.5,15.2,15.3,-3.0,0.0,10.0
2016-06-08,3499,169.0,15.5,15.6,15.3,15.3,-9.0,0.0,14.0
2016-06-13,3499,105.0,15.1,15.3,15.1,15.1,-18.0,0.0,-36.0
2016-06-14,3499,58.0,15.0,15.2,15.0,15.1,-1.0,0.0,5.0
2016-06-15,3499,91.0,15.2,15.3,15.1,15.25,-8.0,0.0,8.0
2016-06-16,3499,1180.0,15.3,16.6,15.3,15.6,-20.0,0.0,47.0
2016-06-17,3499,366.0,15.75,16.1,15.7,15.7,-1.0,0.0,9.0
2016-06-20,3499,176.0,15.7,15.9,15.55,15.75,-1.0,0.0,33.0
2016-06-21,3499,243.0,16.0,16.1,15.55,15.55,-2.0,0.0,47.0
2016-06-22,3499,516.0,15.75,16.15,15.7,15.9,0.0,0.0,-4.0
2016-06-23,3499,157.0,15.9,15.9,15.55,15.55,0.0,0.0,-37.0
2016-06-24,3499,395.0,15.55,15.9,14.6,14.9,0.0,0.0,-117.0
2016-06-27,3499,187.0,14.1,15.2,14.1,15.2,4.0,0.0,63.0
2016-06-28,3499,64.0,15.1,15.2,14.9,15.15,0.0,0.0,-31.0
2016-06-29,3499,130.0,15.4,15.4,15.1,15.15,0.0,0.0,22.0
2016-06-30,3499,168.0,15.35,15.45,15.05,15.1,-3.0,0.0,-42.0
2016-07-01,3499,125.0,15.2,15.3,15.0,15.1,-1.0,0.0,8.0
2016-07-04,3499,195.0,15.3,15.5,15.15,15.5,0.0,0.0,84.0
2016-07-05,3499,139.0,15.55,15.55,15.2,15.2,0.0,0.0,47.0
2016-07-06,3499,101.0,15.2,15.2,15.0,15.0,0.0,0.0,-6.0
2016-07-07,3499,60.0,15.05,15.2,15.0,15.05,0.0,0.0,-3.0
2016-07-11,3499,105.0,15.2,15.35,15.05,15.05,0.0,0.0,21.0
2016-07-12,3499,77.0,15.35,15.4,15.1,15.1,0.0,0.0,3.0
2016-07-13,3499,1016.0,15.15,16.5,15.05,15.5,32.0,0.0,148.0
2016-07-14,3499,2279.0,15.6,17.05,15.6,17.05,-32.0,0.0,96.0
2016-07-15,3499,1152.0,18.75,18.75,18.75,18.75,1.0,0.0,34.0
2016-07-18,3499,9167.0,19.05,20.2,19.0,19.5,105.0,0.0,-63.0
2016-07-19,3499,2269.0,19.65,19.75,19.1,19.5,-13.0,0.0,309.0
2016-07-20,3499,4656.0,19.5,20.85,19.5,19.9,25.0,0.0,365.0
2016-07-21,3499,3296.0,20.1,20.45,19.1,19.4,-30.0,0.0,-128.0
2016-07-22,3499,2062.0,19.6,20.25,19.6,19.6,-28.0,0.0,258.0
2016-07-25,3499,1410.0,19.75,20.05,18.9,19.0,-10.0,0.0,-71.0
2016-07-26,3499,1188.0,19.0,19.4,18.7,19.4,-9.0,0.0,75.0
2016-07-27,3499,1008.0,19.35,19.5,18.75,18.75,-28.0,0.0,-44.0
2016-07-28,3499,3386.0,18.9,20.1,18.75,18.9,41.0,0.0,104.0
2016-07-29,3499,1108.0,18.9,19.0,18.15,18.35,-9.0,0.0,-300.0
2016-08-01,3499,1550.0,18.65,19.3,18.55,18.75,-1.0,0.0,67.0
2016-08-02,3499,768.0,18.85,19.15,18.65,18.75,-11.0,0.0,27.0
2016-08-03,3499,4660.0,18.75,20.25,18.65,20.0,-28.0,0.0,185.0
2016-08-04,3499,4639.0,20.2,20.75,19.85,19.85,99.0,0.0,16.0
2016-08-05,3499,1482.0,19.8,19.85,19.15,19.2,-22.0,0.0,-123.0
2016-08-08,3499,2645.0,20.55,21.1,20.35,21.1,-15.0,0.0,-44.0
2016-08-09,3499,7183.0,22.0,22.4,20.05,20.05,59.0,0.0,-133.0
2016-08-10,3499,1933.0,20.15,20.6,19.7,19.95,-33.0,0.0,193.0
2016-08-11,3499,1286.0,19.5,19.7,18.8,19.0,-20.0,0.0,-42.0
2016-08-12,3499,1490.0,19.3,19.8,19.1,19.1,-3.0,0.0,6.0
2016-08-15,3499,787.0,19.1,19.2,18.7,18.75,-12.0,0.0,37.0
2016-08-16,3499,557.0,18.9,19.1,18.65,18.7,-15.0,0.0,80.0
2016-08-17,3499,387.0,18.65,18.9,18.4,18.5,-15.0,0.0,67.0
2016-08-18,3499,427.0,18.55,18.75,18.3,18.45,-6.0,0.0,-24.0
2016-08-19,3499,1330.0,18.55,19.55,18.55,18.8,-9.0,0.0,-36.0
2016-08-22,3499,587.0,18.8,18.8,18.1,18.15,-6.0,0.0,19.0
2016-08-23,3499,505.0,18.2,18.6,18.2,18.25,-30.0,0.0,33.0
2016-08-24,3499,316.0,18.35,18.35,18.0,18.0,0.0,0.0,-32.0
2016-08-25,3499,358.0,18.0,18.2,17.7,17.9,0.0,0.0,11.0
2016-08-26,3499,320.0,18.1,18.25,18.05,18.05,0.0,0.0,15.0
2016-08-29,3499,269.0,18.1,18.25,17.85,18.15,0.0,0.0,68.0
2016-08-30,3499,743.0,18.2,18.6,18.15,18.15,0.0,0.0,51.0
2016-08-31,3499,262.0,18.1,18.3,17.95,18.1,0.0,0.0,-23.0
2016-09-01,3499,382.0,18.25,18.4,18.15,18.2,0.0,0.0,-80.0
2016-09-02,3499,537.0,18.25,18.25,17.1,17.85,0.0,0.0,108.0
2016-09-05,3499,243.0,18.1,18.2,17.9,17.95,0.0,0.0,35.0
2016-09-06,3499,486.0,18.1,18.35,17.8,18.1,0.0,0.0,0.0
2016-09-07,3499,303.0,18.4,18.4,17.95,18.1,7.0,0.0,-1.0
2016-09-08,3499,2841.0,17.95,19.55,17.7,19.0,43.0,0.0,141.0
2016-09-09,3499,572.0,18.75,18.9,18.5,18.6,-22.0,0.0,58.0
2016-09-10,3499,393.0,17.9,18.4,17.6,18.15,0.0,0.0,-46.0
2016-09-12,3499,234.0,18.15,18.3,17.9,18.0,0.0,0.0,-9.0
2016-09-13,3499,496.0,18.2,18.2,17.0,17.8,-15.0,0.0,-98.0
2016-09-14,3499,181.0,17.6,17.85,17.5,17.8,-1.0,0.0,-6.0
2016-09-19,3499,259.0,17.5,18.1,17.5,17.8,3.0,0.0,29.0
2016-09-20,3499,197.0,17.85,18.3,17.8,17.8,-9.0,0.0,16.0
2016-09-21,3499,1433.0,17.85,18.9,17.85,18.25,6.0,0.0,74.0
2016-09-22,3499,378.0,18.35,18.45,18.05,18.05,0.0,0.0,-29.0
2016-09-23,3499,543.0,18.35,18.35,17.7,17.85,0.0,0.0,-255.0
2016-09-26,3499,159.0,18.0,18.05,17.75,18.0,0.0,0.0,58.0
2016-09-29,3499,372.0,18.2,18.4,17.9,17.95,-13.0,0.0,81.0
2016-09-30,3499,177.0,18.2,18.2,17.8,17.85,0.0,0.0,-91.0
2016-10-03,3499,100.0,18.0,18.05,17.8,17.8,15.0,0.0,-24.0
2016-10-04,3499,158.0,17.8,18.15,17.7,17.9,-3.0,0.0,35.0
2016-10-05,3499,280.0,17.9,17.9,17.55,17.65,-8.0,0.0,-57.0
2016-10-06,3499,183.0,17.85,17.85,17.45,17.7,-2.0,0.0,-16.0
2016-10-07,3499,405.0,17.85,17.85,17.25,17.25,-5.0,0.0,-124.0
2016-10-11,3499,528.0,17.55,17.55,16.1,16.8,-18.0,0.0,-72.0
2016-10-12,3499,170.0,16.7,16.95,16.6,16.85,-3.0,0.0,34.0
2016-10-13,3499,119.0,16.85,17.15,16.75,16.85,-4.0,0.0,5.0
2016-10-14,3499,183.0,17.0,17.15,16.6,16.7,-16.0,0.0,-34.0
2016-10-17,3499,472.0,16.6,16.7,16.0,16.05,1.0,0.0,-51.0
2016-10-18,3499,252.0,16.05,16.4,16.05,16.35,0.0,0.0,-12.0
2016-10-19,3499,182.0,16.8,16.8,16.35,16.35,9.0,0.0,-17.0
2016-10-20,3499,139.0,16.35,16.55,16.25,16.45,0.0,0.0,46.0
2016-10-21,3499,272.0,16.4,17.0,16.35,16.8,-2.0,0.0,-39.0
2016-10-24,3499,693.0,16.85,17.2,16.3,16.3,-6.0,0.0,14.0
2016-10-25,3499,264.0,16.4,16.8,16.4,16.65,4.0,0.0,-20.0
2016-10-26,3499,376.0,16.9,16.9,16.3,16.3,4.0,0.0,4.0
2016-10-27,3499,154.0,16.3,16.4,16.1,16.25,1.0,0.0,37.0
2016-10-28,3499,261.0,16.25,16.35,15.95,16.2,0.0,0.0,-97.0
2016-10-31,3499,154.0,16.2,16.45,16.0,16.05,1.0,0.0,-79.0
2016-11-01,3499,129.0,16.1,16.25,16.0,16.0,0.0,0.0,-19.0
2016-11-02,3499,186.0,15.9,16.15,15.7,15.7,0.0,0.0,-59.0
2016-11-03,3499,226.0,15.8,15.95,15.55,15.9,-10.0,0.0,-47.0
2016-11-04,3499,286.0,15.9,15.95,15.4,15.45,-11.0,0.0,-31.0
2016-11-07,3499,497.0,15.7,15.7,15.05,15.6,-9.0,0.0,-126.0
2016-11-08,3499,358.0,15.6,15.6,14.85,15.0,-6.0,0.0,27.0
2016-11-09,3499,454.0,15.0,15.3,14.0,14.1,-7.0,0.0,-222.0
2016-11-10,3499,431.0,14.1,14.9,14.1,14.5,30.0,0.0,-30.0
2016-11-11,3499,433.0,14.4,15.25,14.2,15.0,-1.0,0.0,-55.0
2016-11-14,3499,534.0,15.0,15.1,14.2,14.2,-13.0,0.0,12.0
2016-11-15,3499,189.0,14.4,14.5,14.15,14.45,9.0,0.0,-59.0
2016-11-16,3499,86.0,14.65,14.7,14.45,14.5,-8.0,0.0,10.0
2016-11-17,3499,223.0,14.5,14.8,14.2,14.65,2.0,0.0,4.0
2016-11-18,3499,267.0,14.75,14.85,14.55,14.65,22.0,0.0,5.0
2016-11-21,3499,134.0,14.9,14.9,14.6,14.9,17.0,0.0,-11.0
2016-11-22,3499,549.0,15.05,15.55,14.9,15.15,20.0,0.0,49.0
2016-11-23,3499,172.0,15.4,15.55,15.1,15.3,2.0,0.0,-32.0
2016-11-24,3499,188.0,15.45,15.45,15.0,15.0,15.0,0.0,-8.0
2016-11-25,3499,83.0,15.3,15.3,15.1,15.2,25.0,0.0,-18.0
2016-11-28,3499,184.0,15.1,15.5,15.0,15.1,1.0,0.0,22.0
2016-11-29,3499,163.0,15.1,15.2,15.05,15.2,6.0,0.0,26.0
2016-11-30,3499,89.0,15.2,15.2,15.05,15.15,2.0,0.0,-15.0
2016-12-01,3499,147.0,15.15,15.4,15.15,15.4,9.0,0.0,-19.0
2016-12-02,3499,79.0,15.5,15.5,15.2,15.2,0.0,0.0,-18.0
2016-12-05,3499,76.0,15.3,15.3,15.15,15.2,0.0,0.0,-8.0
2016-12-06,3499,126.0,15.25,15.4,15.0,15.1,4.0,0.0,14.0
2016-12-07,3499,77.0,15.2,15.25,15.0,15.0,6.0,0.0,7.0
2016-12-08,3499,539.0,15.25,16.0,15.0,15.55,5.0,0.0,-18.0
2016-12-09,3499,96.0,15.85,15.85,15.35,15.7,-1.0,0.0,-4.0
2016-12-12,3499,3917.0,15.9,17.25,15.7,17.05,297.0,0.0,91.0
2016-12-13,3499,2530.0,17.0,18.1,16.85,17.65,-28.0,0.0,77.0
2016-12-14,3499,1873.0,17.65,18.4,17.35,17.55,-135.0,0.0,138.0
2016-12-15,3499,972.0,17.2,18.05,17.2,17.3,-37.0,0.0,127.0
2016-12-16,3499,699.0,17.45,17.55,16.7,16.75,-11.0,0.0,-73.0
2016-12-19,3499,386.0,16.9,16.9,16.3,16.65,-7.0,0.0,-69.0
2016-12-20,3499,322.0,16.65,16.8,16.3,16.35,5.0,0.0,52.0
2016-12-21,3499,353.0,16.4,16.6,16.15,16.15,-4.0,0.0,89.0
2016-12-22,3499,213.0,16.0,16.25,15.9,15.95,-1.0,0.0,8.0
2016-12-23,3499,116.0,15.95,16.25,15.9,16.1,1.0,0.0,15.0
2016-12-26,3499,254.0,16.2,16.35,16.15,16.2,1.0,0.0,12.0
2016-12-27,3499,298.0,16.2,16.9,16.0,16.4,-1.0,0.0,-90.0
2016-12-28,3499,1567.0,16.5,18.0,16.45,17.1,-25.0,0.0,202.0
2016-12-29,3499,345.0,17.0,17.4,16.9,16.9,-11.0,0.0,3.0
2016-12-30,3499,321.0,16.9,17.15,16.8,16.8,-3.0,0.0,-9.0
2017-01-03,3499,293.0,16.9,17.35,16.9,17.05,-1.0,0.0,14.0
2017-01-04,3499,306.0,17.15,17.4,17.05,17.05,6.0,0.0,37.0
2017-01-05,3499,219.0,17.1,17.25,16.9,16.9,1.0,0.0,25.0
2017-01-06,3499,275.0,17.0,17.25,16.8,17.25,1.0,0.0,-36.0
2017-01-09,3499,330.0,17.4,17.5,16.75,17.1,-6.0,0.0,-26.0
2017-01-10,3499,140.0,17.0,17.15,16.85,17.0,0.0,0.0,57.0
2017-01-11,3499,734.0,17.25,17.8,16.85,16.85,2.0,0.0,-33.0
2017-01-12,3499,308.0,16.95,17.35,16.9,16.9,0.0,0.0,8.0
2017-01-13,3499,87.0,17.0,17.0,16.85,16.85,-3.0,0.0,1.0
2017-01-16,3499,113.0,16.8,16.85,16.6,16.6,-1.0,0.0,-40.0
2017-01-17,3499,113.0,16.8,16.8,16.5,16.7,-5.0,0.0,-22.0
2017-01-18,3499,176.0,16.6,16.8,16.35,16.5,-3.0,0.0,22.0
2017-01-19,3499,169.0,16.45,16.55,16.3,16.4,0.0,0.0,-16.0
2017-01-20,3499,65.0,16.65,16.65,16.4,16.5,-9.0,0.0,-20.0
2017-01-23,3499,352.0,16.4,16.6,16.0,16.05,-2.0,0.0,-72.0
2017-01-24,3499,167.0,16.15,16.4,16.1,16.15,-7.0,0.0,-25.0
2017-02-02,3499,140.0,16.5,16.5,16.1,16.4,-5.0,0.0,-1.0
2017-02-03,3499,173.0,16.4,16.7,16.4,16.6,7.0,0.0,-7.0
2017-02-06,3499,163.0,16.8,16.8,16.55,16.55,1.0,0.0,-13.0
2017-02-07,3499,83.0,16.45,16.7,16.45,16.45,-2.0,0.0,13.0
2017-02-08,3499,268.0,16.6,16.95,16.45,16.75,-5.0,0.0,26.0
2017-02-09,3499,150.0,16.75,16.75,16.4,16.6,-10.0,0.0,-21.0
2017-02-10,3499,173.0,16.4,16.8,16.4,16.55,-13.0,0.0,36.0
2017-02-13,3499,309.0,16.25,16.25,16.05,16.1,-6.0,0.0,37.0
2017-02-14,3499,199.0,16.1,16.25,16.0,16.1,-15.0,0.0,-49.0
2017-02-15,3499,150.0,16.2,16.2,16.05,16.05,-8.0,0.0,32.0
2017-02-16,3499,252.0,16.15,16.35,16.05,16.25,3.0,0.0,-42.0
2017-02-17,3499,2228.0,16.4,17.7,16.35,17.25,6.0,0.0,71.0
2017-02-18,3499,721.0,17.4,17.4,16.7,16.9,0.0,0.0,-29.0
2017-02-20,3499,494.0,16.8,16.95,16.55,16.8,0.0,0.0,83.0
2017-02-21,3499,227.0,16.8,16.8,16.5,16.6,-24.0,0.0,50.0
2017-02-22,3499,256.0,16.65,16.85,16.55,16.55,-12.0,0.0,15.0
2017-02-23,3499,370.0,16.75,16.75,16.25,16.25,-19.0,0.0,5.0
2017-02-24,3499,191.0,16.3,16.55,16.2,16.25,-7.0,0.0,-1.0
2017-03-01,3499,119.0,16.55,16.55,16.25,16.35,-7.0,0.0,-16.0
2017-03-02,3499,1284.0,16.45,17.3,16.2,16.55,-2.0,0.0,-92.0
2017-03-03,3499,293.0,16.7,16.75,16.4,16.45,1.0,0.0,-13.0
2017-03-06,3499,177.0,16.65,16.65,16.25,16.55,0.0,0.0,3.0
2017-03-07,3499,483.0,16.75,16.75,16.05,16.2,1.0,0.0,-249.0
2017-03-08,3499,159.0,16.4,16.4,16.1,16.15,0.0,0.0,-23.0
2017-03-09,3499,111.0,16.2,16.25,16.05,16.2,0.0,0.0,23.0
2017-03-10,3499,141.0,16.25,16.25,16.05,16.15,-2.0,0.0,3.0
2017-03-13,3499,147.0,16.15,16.45,16.1,16.15,0.0,0.0,6.0
2017-03-14,3499,169.0,16.25,16.5,16.25,16.3,3.0,0.0,19.0
2017-03-15,3499,336.0,16.3,16.8,16.3,16.65,4.0,0.0,46.0
2017-03-16,3499,349.0,16.75,16.85,16.4,16.4,-6.0,0.0,-29.0
2017-03-17,3499,331.0,16.4,16.6,16.25,16.3,9.0,0.0,43.0
2017-03-20,3499,103.0,16.2,16.4,16.2,16.25,2.0,0.0,1.0
2017-03-21,3499,147.0,16.25,16.45,16.2,16.25,4.0,0.0,-41.0
2017-03-22,3499,997.0,16.15,16.9,16.1,16.5,11.0,0.0,2.0
2017-03-23,3499,282.0,16.65,16.75,16.4,16.45,-3.0,0.0,44.0
2017-03-24,3499,196.0,16.55,16.6,16.4,16.4,-2.0,0.0,-67.0
