Time,Stock_ID,Volume,Open,High,Low,Close,Foreign_Net_Volume,Domestic_Net_Volume,Net_Margin
2016-01-04,6504,178.01,173.5,173.5,171.5,172.0,-13.0,0.0,-6.0
2016-01-05,6504,185.0,171.5,172.5,170.5,172.0,23.0,11.0,-8.0
2016-01-06,6504,196.32,172.0,176.0,170.5,171.0,-5.0,0.0,3.0
2016-01-07,6504,383.3,171.5,173.5,164.0,167.0,37.0,8.0,-41.0
2016-01-08,6504,244.12,168.0,169.0,166.0,168.5,27.0,11.0,9.0
2016-01-11,6504,551.24,163.0,164.0,156.0,156.5,35.0,99.0,20.0
2016-01-12,6504,1005.3,157.5,158.5,143.0,149.5,28.0,81.0,0.0
2016-01-13,6504,286.28,155.0,156.0,149.0,151.0,88.0,0.0,-7.0
2016-01-14,6504,493.09,149.5,149.5,143.0,145.0,147.0,0.0,33.0
2016-01-15,6504,349.05,146.0,148.5,142.0,142.0,-28.0,0.0,39.0
2016-01-18,6504,347.0,140.0,146.0,139.0,145.0,43.0,0.0,-1.0
2016-01-19,6504,269.0,146.0,147.0,143.0,145.5,4.0,15.0,29.0
2016-01-20,6504,532.0,144.5,152.0,144.5,146.0,-61.0,0.0,-86.0
2016-01-21,6504,562.12,146.5,148.0,140.5,140.5,-96.0,57.0,68.0
2016-01-22,6504,701.05,142.0,143.0,133.5,140.5,91.0,16.0,-23.0
2016-01-25,6504,388.52,143.0,144.5,140.0,143.5,14.0,0.0,-22.0
2016-01-26,6504,204.0,141.5,143.5,140.5,142.5,-53.0,0.0,7.0
2016-01-27,6504,238.16,143.5,145.5,141.0,142.5,-94.0,0.0,-12.0
2016-01-28,6504,419.14,142.0,150.0,142.0,146.0,26.0,105.0,-7.0
2016-01-29,6504,476.08,148.0,151.5,146.0,149.0,-123.0,48.0,-14.0
2016-01-30,6504,390.02,148.5,153.5,147.5,151.5,0.0,83.0,-46.0
2016-02-01,6504,238.43,152.0,152.0,148.0,148.0,-49.0,0.0,19.0
2016-02-02,6504,210.03,148.0,149.0,144.0,147.0,-15.0,9.0,-14.0
2016-02-03,6504,185.1,145.5,146.5,143.0,143.0,-55.0,0.0,-10.0
2016-02-15,6504,114.6,143.5,145.0,143.0,145.0,33.0,0.0,-9.0
2016-02-16,6504,238.07,145.5,148.0,145.0,147.0,36.0,115.0,-6.0
2016-02-17,6504,215.17,149.0,149.0,142.5,144.5,20.0,10.0,7.0
2016-02-18,6504,223.0,144.0,148.5,144.0,148.5,33.0,0.0,-16.0
2016-02-19,6504,128.0,149.5,149.5,145.0,145.5,-38.0,2.0,14.0
2016-02-22,6504,463.0,143.0,147.0,143.0,144.5,8.58,3.0,-24.0
2016-02-23,6504,193.5,147.5,148.0,145.0,147.5,3.0,0.0,15.0
2016-02-24,6504,83.1,147.0,147.0,145.5,146.0,5.0,0.0,-9.0
2016-02-25,6504,115.1,146.0,148.0,145.5,146.0,-11.0,0.0,-18.0
2016-02-26,6504,111.16,146.0,148.0,146.0,147.5,12.0,0.0,14.0
2016-03-01,6504,120.17,150.0,150.0,147.5,149.0,25.0,0.0,-31.0
2016-03-02,6504,152.1,150.0,151.0,148.0,148.0,-8.0,0.0,-2.0
2016-03-03,6504,93.06,149.0,149.0,146.5,146.5,1.0,0.0,3.0
2016-03-04,6504,100.1,146.5,148.5,146.0,146.5,-5.0,0.0,10.0
2016-03-07,6504,161.07,146.5,148.5,144.5,145.0,13.0,0.0,30.0
2016-03-08,6504,283.38,144.0,144.5,141.0,142.0,-2.0,4.0,43.0
2016-03-09,6504,240.8,141.0,143.0,139.5,142.5,16.0,0.0,16.0
2016-03-10,6504,233.0,144.5,144.5,142.0,143.5,71.0,0.0,-22.0
2016-03-11,6504,304.18,144.5,144.5,141.0,142.5,38.0,3.0,-5.0
2016-03-14,6504,335.22,143.5,145.0,143.5,144.0,-97.0,0.0,17.0
2016-03-15,6504,246.0,145.0,145.0,140.5,140.5,-118.0,0.0,9.0
2016-03-16,6504,208.07,140.5,142.0,140.0,141.5,-50.0,0.0,13.0
2016-03-17,6504,109.0,142.0,143.5,142.0,143.0,18.0,0.0,-18.0
2016-03-18,6504,108.15,143.5,144.0,142.0,143.0,6.0,0.0,-11.0
2016-03-21,6504,111.13,143.0,144.0,142.5,142.5,-27.0,0.0,0.0
2016-03-22,6504,315.38,142.5,149.0,142.5,149.0,-6.0,0.0,-1.0
2016-03-23,6504,486.34,149.0,150.0,144.0,144.0,-187.0,0.0,55.0
2016-03-24,6504,169.23,144.0,145.0,141.5,142.5,-41.0,0.0,-13.0
2016-03-25,6504,86.43,143.5,144.0,142.0,143.0,-22.0,0.0,-6.0
2016-03-28,6504,85.1,143.5,144.0,142.5,142.5,-25.0,0.0,-2.0
2016-03-29,6504,257.2,142.0,143.0,138.0,138.5,-29.0,32.0,-30.0
2016-03-30,6504,161.37,139.0,142.0,139.0,141.0,9.0,6.0,-2.0
2016-03-31,6504,130.07,142.0,142.0,139.5,141.5,-46.0,7.0,8.0
2016-04-01,6504,115.03,139.0,142.5,139.0,142.5,-21.0,0.0,-7.0
2016-04-06,6504,275.0,142.5,144.0,141.5,143.0,-142.0,4.0,36.0
2016-04-07,6504,834.4,146.0,149.0,145.0,145.0,-411.0,1.0,212.0
2016-04-08,6504,1302.1,145.0,151.0,144.0,145.5,-657.0,5.0,183.0
2016-04-11,6504,1400.37,148.5,156.0,147.0,151.5,-430.0,0.0,-4.0
2016-04-12,6504,1275.18,152.0,159.5,152.0,154.0,-75.0,11.0,-117.0
2016-04-13,6504,700.0,157.0,159.5,154.0,155.0,-67.0,72.0,32.0
2016-04-14,6504,360.85,157.5,158.5,153.5,155.0,24.0,0.0,-11.0
2016-04-15,6504,448.05,156.0,159.5,154.0,156.0,9.0,0.0,53.0
2016-04-18,6504,422.0,156.0,156.0,151.0,151.5,-97.0,32.0,6.0
2016-04-19,6504,355.01,151.0,153.0,148.0,150.0,6.0,6.0,-30.0
2016-04-20,6504,613.57,151.5,157.0,149.5,155.5,-25.0,29.0,-4.0
2016-04-21,6504,570.4,156.0,158.5,153.0,156.0,-41.0,16.0,-45.0
2016-04-22,6504,320.32,156.0,158.0,152.5,153.5,-57.0,6.0,-50.0
