Time,Stock_ID,Volume,Open,High,Low,Close,Foreign_Net_Volume,Domestic_Net_Volume,Net_Margin
2020-05-18,8284,3072.0,66.0,74.9,66.0,70.9,0.0,0.0,0.0
2020-05-19,8284,1779.0,72.0,73.0,67.0,67.5,10.0,0.0,0.0
2020-05-20,8284,837.0,67.6,67.6,66.0,66.0,10.0,0.0,0.0
2020-05-21,8284,927.0,65.7,68.1,64.5,67.1,9.0,0.0,0.0
2020-05-22,8284,711.0,66.1,67.1,65.0,65.1,1.0,0.0,0.0
2020-05-25,8284,646.0,65.1,65.5,63.1,64.0,3.0,0.0,0.0
2020-05-26,8284,348.0,64.4,64.8,63.2,63.4,3.0,0.0,0.0
2020-05-27,8284,390.0,63.5,64.9,63.0,64.3,-2.0,0.0,0.0
2020-05-28,8284,250.0,64.5,64.5,63.5,63.5,4.0,0.0,0.0
2020-05-29,8284,205.0,63.5,63.5,62.9,63.0,3.0,0.0,0.0
2020-06-01,8284,181.0,63.3,63.4,62.8,63.3,10.0,0.0,0.0
2020-06-02,8284,520.0,63.5,65.7,63.5,65.3,-13.0,0.0,0.0
2020-06-03,8284,356.0,64.5,65.7,64.5,64.8,-410.0,0.0,0.0
2020-06-04,8284,364.0,64.9,65.2,64.6,65.2,-69.0,0.0,0.0
2020-06-05,8284,305.0,65.0,65.9,64.8,65.0,-22.0,0.0,0.0
2020-06-08,8284,294.0,65.3,65.8,64.9,65.2,-38.0,0.0,0.0
2020-06-09,8284,190.0,65.3,65.6,64.6,64.7,-20.0,0.0,0.0
2020-06-10,8284,141.0,64.7,65.0,64.5,64.8,-5.0,0.0,0.0
2020-06-11,8284,224.0,64.9,65.1,63.3,63.8,2.0,0.0,0.0
2020-06-12,8284,260.0,60.8,62.8,60.8,62.5,1.0,0.0,0.0
2020-06-15,8284,157.0,62.8,64.3,62.3,63.3,26.0,0.0,0.0
2020-06-16,8284,162.0,63.8,65.2,63.8,64.3,16.0,0.0,0.0
2020-06-17,8284,152.0,64.3,65.7,63.5,64.3,4.0,0.0,0.0
2020-06-18,8284,274.0,64.4,65.3,64.4,65.0,83.0,0.0,0.0
2020-06-19,8284,160.0,65.4,65.7,65.1,65.2,10.0,0.0,0.0
2020-06-22,8284,106.0,65.6,65.6,64.5,64.5,-879.0,0.0,0.0
2020-06-23,8284,98.0,64.6,64.6,64.0,64.0,-1.0,0.0,0.0
2020-06-24,8284,121.0,64.0,64.5,64.0,64.3,12.0,0.0,0.0
2020-06-29,8284,245.0,64.4,64.8,64.0,64.7,81.0,0.0,0.0
2020-06-30,8284,172.0,62.2,62.8,62.0,62.6,11.0,0.0,0.0
2020-07-01,8284,131.0,62.8,62.8,62.0,62.4,9.0,0.0,0.0
2020-07-02,8284,88.0,62.5,63.0,62.5,62.5,0.0,0.0,0.0
2020-07-03,8284,120.0,62.3,62.5,62.0,62.1,-5.0,0.0,0.0
