Time,Stock_ID,Volume,Open,High,Low,Close,Foreign_Net_Volume,Domestic_Net_Volume,Net_Margin
2016-01-04,3322,139.0,11.15,11.45,10.95,11.15,2.0,0.0,-63.0
2016-01-05,3322,115.0,11.05,11.1,10.9,10.9,0.0,0.0,-54.0
2016-01-06,3322,166.0,11.0,11.0,10.6,10.6,0.0,0.0,-32.0
2016-01-07,3322,584.0,10.6,10.6,9.6,9.7,7.0,0.0,-249.0
2016-01-08,3322,167.0,9.7,9.88,9.58,9.75,29.0,0.0,-55.0
2016-01-11,3322,133.0,9.75,9.87,9.35,9.69,-9.0,0.0,-4.0
2016-01-12,3322,46.0,9.6,9.6,9.45,9.5,-3.0,0.0,21.0
2016-01-13,3322,67.0,9.5,9.84,9.5,9.67,14.0,0.0,22.0
2016-01-14,3322,212.0,9.6,9.6,8.77,8.81,-16.0,0.0,-91.0
2016-01-15,3322,68.0,8.98,9.1,8.9,8.93,31.0,0.0,-18.0
2016-01-18,3322,77.0,8.89,9.14,8.89,9.12,-11.0,0.0,-28.0
2016-01-19,3322,31.0,9.11,9.11,9.0,9.02,-5.0,0.0,9.0
2016-01-20,3322,60.0,9.0,9.05,8.85,8.99,-17.0,0.0,20.0
2016-01-21,3322,32.0,8.99,9.08,8.99,9.04,0.0,0.0,23.0
2016-01-22,3322,47.0,9.04,9.04,8.84,8.88,-9.0,0.0,21.0
2016-01-25,3322,55.0,8.88,9.04,8.88,9.04,19.0,0.0,8.0
2016-01-26,3322,52.0,9.04,9.04,8.8,9.04,0.0,0.0,7.0
2016-01-27,3322,82.0,9.05,9.17,8.84,9.15,-6.0,0.0,-15.0
2016-01-28,3322,36.0,9.0,9.12,8.96,9.1,2.0,0.0,-26.0
2016-01-29,3322,3.0,9.24,9.24,9.1,9.2,-1.0,0.0,1.0
2016-01-30,3322,45.0,9.22,9.22,9.16,9.16,0.0,0.0,2.0
2016-02-01,3322,16.0,9.16,9.25,9.1,9.25,0.0,0.0,-4.0
2016-02-02,3322,17.0,9.18,9.21,9.06,9.21,1.0,0.0,6.0
2016-02-03,3322,76.0,9.21,9.21,9.01,9.02,-11.0,0.0,-35.0
2016-02-15,3322,192.0,9.02,9.92,9.02,9.92,-1.0,0.0,13.0
2016-02-16,3322,674.0,10.6,10.9,10.6,10.9,147.0,0.0,-232.0
2016-02-17,3322,594.0,11.1,11.15,10.75,11.1,-27.0,0.0,-32.0
2016-02-18,3322,201.0,11.1,11.1,10.6,10.75,-25.0,0.0,17.0
2016-02-19,3322,254.0,10.4,11.45,10.4,10.85,-10.0,0.0,57.0
2016-02-22,3322,101.0,10.85,10.85,10.5,10.65,0.0,0.0,6.0
2016-02-23,3322,415.0,10.7,11.25,10.7,11.0,-25.0,0.0,95.0
2016-02-24,3322,103.0,11.2,11.2,10.85,10.9,0.0,0.0,4.0
2016-02-25,3322,96.0,11.0,11.1,10.65,10.9,-8.0,0.0,-18.0
2016-02-26,3322,198.0,10.8,11.25,10.6,11.1,-2.0,0.0,44.0
2016-03-01,3322,80.0,11.2,11.2,11.0,11.15,-4.0,0.0,2.0
2016-03-02,3322,195.0,11.25,11.25,10.85,11.15,0.0,0.0,16.0
2016-03-03,3322,270.0,11.2,11.2,10.9,11.15,0.0,0.0,41.0
2016-03-04,3322,1014.0,11.25,12.15,11.05,11.95,-26.0,0.0,107.0
2016-03-07,3322,397.0,12.1,12.2,11.2,11.7,-21.0,0.0,-1.0
2016-03-08,3322,130.0,11.7,11.7,11.3,11.45,-1.0,0.0,2.0
2016-03-09,3322,127.0,11.6,11.6,11.4,11.45,0.0,0.0,8.0
2016-03-10,3322,162.0,11.4,11.7,11.4,11.6,2.0,0.0,24.0
2016-03-11,3322,168.0,11.95,11.95,11.55,11.55,1.0,0.0,10.0
2016-03-14,3322,183.0,11.55,11.8,11.45,11.5,-10.0,0.0,0.0
2016-03-15,3322,220.0,11.5,11.7,11.45,11.6,-6.0,0.0,18.0
2016-03-16,3322,138.0,11.6,11.7,11.55,11.7,0.0,0.0,-27.0
2016-03-17,3322,2690.0,11.9,12.85,11.55,12.3,-12.0,0.0,312.0
2016-03-18,3322,580.0,12.5,12.5,11.9,11.95,-4.0,0.0,58.0
2016-03-21,3322,279.0,12.3,12.35,12.05,12.1,0.0,0.0,-13.0
2016-03-22,3322,226.0,11.8,12.2,11.8,12.05,0.0,0.0,14.0
2016-03-23,3322,164.0,11.95,11.95,11.6,11.8,0.0,0.0,-6.0
2016-03-24,3322,121.0,11.8,11.9,11.55,11.55,0.0,0.0,-18.0
2016-03-25,3322,158.0,11.65,11.65,11.5,11.5,0.0,0.0,-75.0
2016-03-28,3322,821.0,11.5,11.5,10.35,10.35,-1.0,0.0,-76.0
2016-03-29,3322,395.0,10.05,10.6,9.89,10.2,14.0,0.0,-93.0
2016-03-30,3322,191.0,10.45,10.55,10.0,10.45,-5.0,0.0,-44.0
2016-03-31,3322,34.0,10.45,10.45,10.25,10.45,-2.0,0.0,-3.0
2016-04-01,3322,15.0,10.2,10.45,10.2,10.45,0.0,0.0,1.0
2016-04-06,3322,56.0,10.45,10.55,10.3,10.3,0.0,0.0,-19.0
2016-04-07,3322,170.0,10.3,10.45,10.0,10.2,0.0,0.0,-97.0
2016-04-08,3322,107.0,10.2,10.75,10.15,10.2,0.0,0.0,31.0
2016-04-11,3322,79.0,10.25,10.55,10.25,10.4,0.0,0.0,12.0
2016-04-12,3322,87.0,10.35,10.75,10.35,10.55,0.0,0.0,26.0
2016-04-13,3322,61.0,10.55,10.7,10.5,10.7,0.0,0.0,-19.0
2016-04-14,3322,68.0,10.7,10.75,10.6,10.7,0.0,0.0,1.0
2016-04-15,3322,74.0,10.7,10.7,10.55,10.65,0.0,0.0,-8.0
2016-04-18,3322,37.0,10.6,10.65,10.5,10.65,0.0,1.0,-2.0
2016-04-19,3322,41.0,10.65,10.7,10.55,10.7,0.0,0.0,5.0
2016-04-20,3322,83.0,10.7,10.75,10.5,10.55,0.0,0.0,2.0
2016-04-21,3322,54.0,10.55,10.55,10.1,10.4,0.0,0.0,-11.0
2016-04-22,3322,163.0,10.3,10.55,10.1,10.5,0.0,0.0,-39.0
2016-04-25,3322,27.0,10.5,10.5,10.35,10.35,0.0,0.0,3.0
